V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V39F	V40	V40F	V41	V42	V43	V44	V45	V46	V47	V48	V48F	V49	V49F	V50	V51	V51F	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V76F	V77	V77F	V78	V78F	V79	V79F	V80	V80F	V81	V81F	V82	V82F	V83	V83F	V84	V84F	V85	V85F	V86	V86F	V87	V87F	V88	V88F	V89	V89F	V90	V90F	V91	V91F	V92	V93	V93F	V94	V94F	V95	V95F	V96	V96F	V97	V97F	V98	V98F	V99	V99F	V100	V100F	V101	V101F	V102	V102F	V103	V103F	V104	V105	V105F	V106	V107	V107F	V108	V108F	V109	V110	V110F	V111	V111F	V112	V112F	V113	V113F	V114	V115	V115F	V116	V116F	V117	V117F	V118	V118F	V119	V119F	V120	V120F	V121	V121F	V122	V122F	V123	V123F	V124	V124F	V125	V125F	V126	V126F	V127S	V127	V127F	V128	V128F	V129	V130	V130F	V131	V131F	V132	V132F	V133	V133F	V134	V134F	V135	V135F	V136	V136F	V137	V137F	V138	V138F	V139	V139F	V140	V140F	V141	V141F	V142	V142F	V143	V143F	V144	V144F	V145	V145F	V146	V146F	V147	V147F	V148	V148F	V149	V149F	V150	V150F	V151	V151F	V152	V152F	V153	V154	V154F	V155	V155F	V156	V156F	V157	V157F	V158	V158F	V159	V159F	V160	V160F	V161	V161F	V162	V162F	V163	V163F	V164	V164F	V165	V165F	V166	V166F	V167	V167F	V168	V168F	V169	V169F	V170	V170F	V171	V171F	V172	V173	V173F	V174	V174F	V175	V175F	V176	V176F	V177	V177F	V178	V178F	V179	V179F	V180	V180F	V181	V181F	V182	V182F	V183	V183F	V184	V184F	V185	V185F	V186	V186F	V187	V187F	V188	V188F	V189	V189F	V190	V190F	V191	V192	V192F	V193	V193F	V194	V194F	V195	V195F	V196	V196F	V197	V198	V198F	V199	V199F	V200	V200F	V201	V201F	V202S	V202	V202F	V203	V204	V204F	V205	V205F	V206	V207	V208	V209	V210	V210S	V211	V212	V212F	V213	V214	V214F	V215	V216	V217	V218	V219	V220	V221	V222	V223	V223S	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V233S	V234	V235
078000000074500000000	COCHEGAN HOUSE	 	 	 	UNCASVILLE	CT	06382	976 NORWICH/ NL TURNPIKE	UNCASVILLE	CT	6382	999	999	9999	9999	999	999	9999	 	5	1	4	HALFWAY HOUSE	0	0	0	0	0	1	0	0	0	0	0	 	6	1	16	1	16	1	1984	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	16	1	0	0	16	1	16	1	0	1	0	1	0	1	16	1	7	1	3	1	6	1	0	1	0	1	0	1	0	1	0	1	 	16	1	0	1	0	1	16	1	0	1	16	1	16	1	0	1	0	1	16	1	0	1	2	0	0	2	999	0	2	1	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	7	1	0	1	0	1	0	1	7	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	5	1	1	1	 	0	0	0	0	5	1	2	1	7	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	7	1	2	999	0	0	1	0	1	0	1	 	0	1	2	99	0	0	1	0	0	0	0	1	INMATES FIND EMPLOY IN LOCAL AREA	0	16	1	1	16	1	0	0	0	0	0	0	0	0	0	 	1	1	1	0	1	0	1	1	0	0	 	0	 
078000000074600000000	FELLOWSHIP HOUSE	 	 	 	GROTON	CT	06340	466 LONG HILL ROAD	GROTON	CT	6340	999	999	9999	9999	999	999	9999	 	5	1	4	 	0	0	0	0	0	1	0	0	0	0	0	 	6	1	11	1	11	1	1929	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	11	1	0	1	11	1	11	1	0	0	0	0	0	0	11	1	6	1	1	1	4	1	0	0	0	0	0	0	0	0	0	0	 	11	1	0	0	0	0	11	1	0	0	11	1	11	1	0	0	0	0	11	1	0	1	2	0	0	2	999	0	0	1	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	11	1	0	0	0	0	0	0	11	1	0	1	0	1	0	1	0	1	 	0	1	0	1	9	9999	0	999	0	999	0	55	1	999	0	999	0	999	0	6	1	4	1	0	0	0	0	6	1	4	1	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	7	1	0	0	 	0	0	0	0	9	1	1	1	5	1	0	1	1	1	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	1	3	1	999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	9999	0	99	0	1	1	2	999	0	0	1	0	1	0	1	 	0	1	2	99	0	1	1	0	0	0	0	0	 	1	0	1	1	11	1	0	0	0	0	0	0	0	0	0	 	1	1	1	0	0	0	0	1	0	0	 	0	NEW LONDON CENSUS COUNTY
078000000074700000000	NEXT STEP	 	 	 	WILLIMANTIC	CT	06226	215 VALLEY STREET	WILLIMANTIC	CT	6226	999	999	9999	9999	999	999	9999	 	5	2	4	 	0	0	0	0	0	1	0	0	0	0	0	 	6	1	18	1	18	1	1900	0	0	1	0	0	1	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	0	0	18	1	18	1	0	0	18	1	0	0	0	0	18	0	10	1	6	1	2	1	0	0	0	0	0	0	0	0	0	0	 	18	1	0	0	0	0	18	1	0	0	18	1	18	1	0	0	0	0	18	1	0	1	2	0	0	2	999	0	0	1	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	18	1	0	0	0	0	0	0	18	1	0	8	0	8	0	8	0	8	 	0	8	0	8	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	8	1	3	1	0	0	0	0	8	1	3	1	0	0	1	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	3	1	 	0	0	0	0	0	0	11	1	5	1	1	1	2	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	1	3	1	999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	9999	0	99	0	0	1	2	999	0	0	1	0	1	0	1	 	0	1	2	99	0	0	1	0	0	0	0	1	PRIVATE EMPLOYERS	0	15	1	1	15	0	0	0	0	0	0	0	0	0	0	 	1	1	1	1	1	0	1	1	1	0	 	0	 
078000000074800000000	MCAULIFFE MANOR	 	 	 	LITCHFIELD	CT	06759	PO BOX 1534	LITCHFIELD	CT	6759	999	999	9999	9999	999	999	9999	 	5	2	4	 	0	1	0	0	1	0	0	0	0	0	0	 	2	1	30	0	30	0	1812	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	0	0	24	0	28	0	0	0	28	0	0	0	0	0	28	0	18	0	6	0	3	0	1	0	0	0	0	0	0	0	0	0	 	28	0	0	0	0	0	28	0	0	0	28	0	24	0	4	0	0	0	28	0	0	0	2	0	0	9	0	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	28	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	10	0	 	0	0	0	0	1	0	13	0	11	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	2	999	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	0	0	 	1	0	0	2	999	0	0	0	1	0	0	0	0	0	0	 	0	1	1	1	1	0	1	1	1	1	DOMESTIC VIOL, RELAPSE PREV, ANGER MGMT	0	LITCHFIELD CENSUS COUNTY
078000000075000000000	MORRIS THERAPEUTIC SHELTER	 	 	 	 	CT	 	142 GRIGGS STREET	WATERBURY	CT	6702	999	999	9999	9999	999	999	9999	 	5	1	4	 	0	1	0	0	0	0	0	0	0	0	1	THERAPEUTIC	2	1	27	0	9999	0	 	0	0	0	0	0	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	27	1	0	0	27	1	9999	9	9999	9	999	9	99	9	27	1	9999	9	9999	9	9999	9	999	9	999	9	999	9	999	9	999	9	 	27	1	9999	9	9999	9	9999	9	9999	9	27	1	9999	9	9999	9	999	9	27	0	9999	0	9	0	0	9	999	0	0	0	9	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	9999	0	9999	0	9999	0	999	0	9	0	9999	0	9999	0	9999	0	999	0	9	0	 	99	0	9999	0	9	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	9999	0	99	0	999	0	999	0	9999	0	999	0	1	0	1	0	999	0	999	0	999	0	999	0	99	0	99	0	2	0	999	0	MONITORS	5	0	999	0	8	0	1	0	9999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	9999	0	99	0	999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	9999	0	99	0	99999	0	9	999	0	9	0	999	0	99	0	 	999	0	9	99	0	999	0	0	0	0	0	0	 	0	9999	0	9	999	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	 	0	NEW HAVEN CENSUS COUNTY
078000000075100000000	RENAISSANCE HOUSE	 	 	 	WATERBURY	CT	06702	31 WOLCOTT STREET	WATERBURY	CT	6702	999	999	9999	9999	999	999	9999	 	5	1	4	HALFWAY HOUSE	0	1	0	0	0	1	0	0	0	0	0	 	6	1	38	0	38	0	9999	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	38	1	0	0	42	0	42	0	0	0	0	0	0	0	42	0	9999	9	9999	9	9999	9	999	9	999	9	999	9	999	9	999	9	 	42	1	9999	9	9999	9	9999	9	9999	9	42	1	9999	0	42	1	999	0	42	1	0	0	2	0	0	2	999	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	42	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	13	0	0	0	0	0	0	0	13	0	0	0	0	0	2	0	6	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	 	0	0	0	0	7	0	6	0	6	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	13	0	0	0	3	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	0	0	99999	9	2	999	0	0	0	0	0	0	0	 	0	0	2	99	0	1	0	0	0	0	0	0	 	1	0	0	1	28	0	0	0	0	0	0	0	0	0	0	 	1	1	1	0	0	0	0	1	0	0	 	0	NEW HAVEN CENSUS COUNTY
078000000075200000000	ROGERS HOUSE	 	 	 	WATERBURY	CT	06723	900 WATERTOWN AVENUE	WATERBURY	CT	6723	999	999	9999	9999	999	999	9999	 	5	3	4	 	0	1	0	0	1	1	0	0	0	0	0	 	5	1	15	1	15	1	1900	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	15	1	0	0	15	1	15	1	0	0	0	0	0	0	15	1	13	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	 	15	1	0	0	0	0	15	1	0	0	15	1	15	1	0	0	0	0	15	1	9999	0	2	0	0	2	999	0	0	0	9	0	0	15	1	0	0	0	0	 	0	0	15	1	0	1	0	1	0	1	0	1	0	1	0	1	9999	0	9999	0	999	0	9	0	 	99	0	9999	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	9	1	0	0	0	0	0	0	9	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	3	1	5	1	 	0	1	0	1	3	1	6	1	7	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	8	0	8	9	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	1	1	2	999	0	0	1	0	1	0	1	other disturbances	3	1	2	99	0	0	1	0	0	0	0	1	HOMEWORK & FOOD PREP	0	1	1	2	999	0	1	1	1	1	0	0	0	0	0	 	0	1	1	1	1	0	0	1	1	0	 	0	NEW HAVEN CENSUS COUNTY
078000000075300000000	WARNER HOUSE	 	 	 	TORRINGTON	CT	06790	58 HIGH STREET	TORRINGTON	CT	6790	999	999	9999	9999	999	999	9999	 	5	1	4	 	0	1	0	0	0	1	0	0	0	0	0	 	6	1	11	1	11	1	1905	0	0	0	0	1	1	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	10	0	0	0	10	0	10	0	9999	0	999	0	99	0	10	0	6	0	3	0	1	0	999	0	999	0	999	0	999	0	999	0	 	10	0	9999	0	9999	0	10	0	9999	0	10	0	9999	0	10	0	999	0	10	0	0	0	2	0	0	2	999	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	9999	0	10	0	9999	0	999	0	9	0	10	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	1	9999	0	999	0	999	0	64	0	999	0	999	0	999	0	4	0	6	0	0	0	0	0	4	0	6	0	1	0	0	0	999	0	999	0	999	0	999	0	99	0	99	0	2	0	0	0	MONITORS	1	0	6	0	4	0	6	0	2	0	4	0	2	0	2	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	4	0	6	0	999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	0	0	0	0	0	0	2	999	0	0	0	0	0	0	0	 	0	0	2	99	0	5	0	0	0	0	0	0	 	1	9999	0	2	999	0	0	0	1	0	0	0	0	0	0	 	0	1	1	1	1	0	1	0	0	0	 	0	NEW HAVEN CENSUS COUNTY
078000000075400000000	NEON	 	 	 	WATERBURY	CT	06702	690 EAST MAIN STREET	WATERBURY	CT	6702	999	999	9999	9999	999	999	9999	 	5	2	4	 	0	0	0	0	0	1	0	0	0	0	0	 	6	1	23	0	23	0	1865	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	0	0	19	0	19	0	0	0	19	0	0	0	0	0	19	0	6	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	 	19	0	0	0	0	0	19	0	0	0	19	0	16	0	3	0	0	0	19	0	9999	0	2	0	0	2	999	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	19	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	11	0	3	0	0	0	0	0	11	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	OVERNIGHT STAFF	0	0	5	0	0	0	14	0	2	0	1	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	1	0	2	999	0	0	0	0	0	0	0	 	999	0	2	99	0	0	0	0	1	0	0	1	TEMP AGENCIES	0	14	0	1	14	0	1	1	1	0	0	0	1	0	0	 	0	1	1	1	1	0	1	0	1	0	 	0	NEW HAVEN CENSUS COUNTY
078000000075600000000	CHASE CENTER	 	 	 	WATERBURY	CT	06710	21 CLIFF STREET	WATERBURY	CT	6710	999	999	9999	9999	999	999	9999	 	5	3	4	 	0	1	0	0	0	1	0	0	0	0	1	WOMENS/CHILDREN PROGRAM	6	1	52	0	60	0	9999	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	40	0	0	0	40	0	40	0	0	0	0	0	0	0	40	0	8	0	18	0	14	0	0	0	0	0	0	0	0	0	0	0	 	40	0	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	0	40	0	0	0	2	0	0	2	999	0	3	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	1	0	39	0	0	0	0	0	0	0	40	0	1	0	0	0	0	0	0	0	 	0	0	1	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	17	0	2	0	0	0	0	0	17	0	2	0	1	0	1	0	4	0	5	0	1	0	1	0	0	0	0	0	2	0	2	0	OTHER	1	0	1	0	9	0	10	0	7	0	1	0	7	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	17	0	2	0	2	0	1	0	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0	2	0	10	0	2	999	0	0	0	0	0	0	0	 	0	0	2	99	0	12	0	0	1	0	0	0	 	0	40	0	1	40	0	0	0	0	0	0	0	0	0	1	THERAPUTIC GROUPS, ANGER MGMT, EMPLOYMENT	0	1	1	0	1	0	1	1	1	0	 	0	NEW HAVEN CENSUS COUNTY
078000000075700000000	BISHOP HOUSE	 	 	 	WATERBURY	CT	 	31 BISHOP STREET	WATERBURY	CT	6702	999	999	9999	9999	999	999	9999	 	5	1	4	HALFWAY	0	0	0	0	0	1	0	0	0	0	0	 	6	1	54	0	54	0	9999	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	54	0	0	0	54	0	54	0	9999	0	999	0	99	0	54	0	23	0	20	0	11	0	999	0	999	0	999	0	999	0	999	0	 	54	0	9999	0	9999	0	54	0	9999	0	54	0	54	0	9999	0	999	0	54	0	0	0	2	0	0	2	999	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	9999	0	9999	0	9999	0	999	0	9	0	9999	0	9999	0	9999	0	999	0	9	0	 	99	0	9999	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	4	0	21	0	999	0	999	0	4	0	21	0	99	0	2	0	999	0	999	0	999	0	999	0	99	0	99	0	2	0	1	0	MONITORS/OTHER/UNK	11	1	9	0	13	1	12	1	1	0	2	0	2	1	17	0	1	0	2	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	4	0	21	0	999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	9999	0	99	0	11	0	2	999	0	0	0	0	0	0	0	 	0	0	1	5	0	0	0	0	0	0	0	1	COMMUNITY/EMPLOYMENT AGENCIES	0	40	0	2	999	0	0	0	0	0	0	0	0	0	0	 	1	1	1	0	0	0	0	0	0	0	 	0	BACA COUNTY
078000000075800000000	MORRIS FOUNDATION	 	 	 	WATERBURY	CT	06702	28 ELM STREET	WATERBURY	CT	6702	999	999	9999	9999	999	999	9999	 	5	1	4	 	0	1	0	0	0	0	0	0	0	0	1	MENTAL/TREATMENT FAC	8	1	27	0	9999	0	 	0	0	0	0	0	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	27	0	0	0	15	0	15	1	0	0	0	0	0	0	15	1	4	0	6	0	4	0	0	0	1	0	0	0	0	0	0	0	 	15	1	0	0	0	0	15	1	0	0	15	1	9999	9	9999	9	999	9	15	0	9999	0	9	0	0	9	999	0	0	0	9	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	9999	0	9999	0	9999	0	999	0	9	0	9999	0	9999	0	9999	0	999	0	9	0	 	99	0	9999	0	9	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	6	0	3	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	 	0	0	0	0	6	0	3	0	5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	 	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	99999	0	9	999	0	9	0	999	0	99	0	 	999	0	9	99	0	999	0	0	0	0	0	1	EMPLOYMENT IN COMMUNITY	0	4	1	1	4	0	1	0	1	1	1	1	1	1	0	 	0	1	1	1	1	0	1	1	1	1	DOMESTIC VIOLENCE	0	BACA COUNTY
078000000075900000000	CONNECTION HOUSE	 	 	 	MIDDLETOWN	CT	06457	215 VALLEY STREET	WILLIMANTIC	CT	6457	999	999	9999	9999	999	999	9999	 	5	3	4	 	0	1	0	0	0	0	0	0	0	0	0	 	2	1	14	0	14	0	1939	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	10	0	4	0	8	0	6	0	2	0	0	0	0	0	8	0	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	 	8	0	0	0	0	0	8	0	0	0	8	0	6	1	2	1	0	0	8	0	0	0	2	0	0	2	0	0	0	0	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	6	0	1	0	0	0	0	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	 	0	0	0	0	4	0	3	0	3	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	11	1	2	999	0	0	0	0	0	0	0	 	0	0	2	99	0	1	1	0	0	0	0	0	 	1	0	0	1	6	1	0	0	0	0	0	0	0	0	0	 	1	1	1	0	1	0	0	1	0	0	 	0	MIDDLESEX COUNTY
078000000075910000000	ROGER SHERMAN HOUSE	 	 	 	WILLMANTIC	CT	06226	48 HAVE STREET	NEW HAVEN	CT	6226	999	999	9999	9999	999	999	9999	 	5	1	4	 	0	0	0	0	0	1	0	0	0	0	0	 	6	1	61	1	61	1	1920	0	0	1	0	0	2	9999	0	999	0	1	61	1	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	61	1	0	0	61	1	61	1	0	0	0	0	0	0	61	1	18	1	31	1	12	1	0	0	0	0	0	0	0	0	0	0	 	61	1	0	0	0	0	61	1	0	0	61	1	61	1	0	0	0	0	61	1	0	0	2	0	0	2	999	0	2	1	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	0	0	0	0	61	1	0	0	0	0	61	1	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	21	1	99	0	999	0	999	0	21	1	999	0	2	1	2	1	16	1	999	0	999	0	999	0	99	0	99	0	1	1	999	0	 	999	0	999	0	19	1	2	0	9	0	99	0	11	0	99	0	0	0	99	0	0	0	9	0	1	1	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	21	1	99	0	6	1	99	0	10	1	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	16	1	99	0	6	1	2	999	0	0	1	0	1	0	0	 	0	0	2	99	0	13	1	0	1	0	0	0	 	0	61	0	1	49	1	0	0	1	0	0	0	0	0	0	 	0	1	0	1	1	0	1	1	0	0	 	0	NEW HAVEN COUNTY
078000000076000000000	CROSSROADS	 	 	 	NEW HAVEN	CT	 	54 EAST RAMSDELL STREET	NEW HAVEN	CT	6515	999	999	9999	9999	999	999	9999	 	5	3	4	 	0	1	0	0	0	0	0	0	0	0	0	 	2	1	110	0	9999	0	 	0	0	0	0	0	9	9999	0	999	0	2	9999	0	9999	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	107	0	0	9	107	0	9999	9	9999	9	999	9	99	9	107	1	9999	9	9999	9	9999	9	999	9	999	9	999	9	999	9	999	9	 	107	1	9999	9	9999	9	9999	9	9999	9	107	1	9999	9	9999	9	999	9	107	0	9999	0	9	0	0	9	999	0	0	0	9	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	9999	0	9999	0	9999	0	999	0	9	0	9999	0	9999	0	9999	0	999	0	9	0	 	99	0	9999	0	9	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	61	1	0	0	999	0	999	0	61	1	0	0	99	9	99	9	0	0	0	0	999	9	999	9	99	9	99	9	999	9	999	9	UNK/OTHER	30	1	31	1	30	1	31	1	9999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	9999	0	99	0	999	0	99	0	9999	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	9999	0	99	0	99999	0	9	999	0	9	0	999	0	99	0	 	999	0	9	99	0	999	0	0	0	0	0	0	 	0	9999	0	9	999	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	 	0	BACA COUNTY
